"IDLOCALIDAD","IDESTADO","IDMUNICIPI","NOMBRE_LOCALIDAD","NUMERO_MAPA","ESCALA_MAPA","LATITUD_GRADOS","LATITUD_MINUTOS","LATITUD_SEGUNDOS","LONGITUD_GRADOS","LONGITUD_MINUTOS","LONGITUD_SEGUNDOS","MERCATOR_NORTE","MERCATOR_ESTE","LOCALIDAD","COORDENADA_N-S","COORDENADA_E-W","ELEVACION","IDPRECISION","COMENTARIOS","suma"
784.00,26.00,0.00,"Punta Blanca","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","cerca de Guaymas, Sonora",1.00
785.00,33.00,0.00,"Villa de San Joaquin","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","parte central de la Peninsula de Baja California",1.00
786.00,8.00,0.00,"La Mota, Samalayuca","G13-B4","1:50,000",27.00,6.00,22.80,104.00,53.00,54.00,"ND","ND","ND","ND","ND",9999.00,"ND","corta distancia sur del paso",1.00
787.00,28.00,0.00,"Arroyo Chorreras","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ref. 844: corte del terreno en Arroyo Chorreras, a mitad de la carretera de Ciudad Victoria a Brownsville; ref. 846: margen izquierdo del Arroyo adelante de Encinal a la mitad de la carretera Ciudad Victoria-Matamoros",1.00
789.00,28.00,0.00,"Arroyo Salinillas","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","en el area ahora inundada por el dique (presa) de Falcon, al N de Tamaulipas; cercano al rancho ""El cabaret"", aprox. 10 Km NO del punto exacto, sobre el Bravo donde quedará el centro de la cortina de la presa",1.00
795.00,15.00,0.00,"cerca de Huehuetoca","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","donde inicia tajo de Nochistongo",1.00
796.00,15.00,0.00,"bajo sedimento de Lago de Texcoco","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
797.00,15.00,0.00,"cercanías de Tepexpan","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
798.00,10.00,0.00,"Sierra de la Misericordia","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
799.00,5.00,0.00,"Cañon de la Fragua","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
800.00,5.00,33.00,"Puerto Ventanillas","G13-B87","1:50,000",26.00,1.00,46.00,102.00,44.00,10.00,"ND","ND","ND","ND","ND",1090.00,"ND","ND",1.00
801.00,8.00,0.00,"Desierto de Chihuahua","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
803.00,33.00,0.00,"Iztapan","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","verificar que no sea la misma a la loc. 257 (del Edo. de Méx.)",1.00
804.00,21.00,0.00,"fase ajuereado del Valle de Tehuacán","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
805.00,32.00,0.00,"Valle del Río Juchipila","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
806.00,11.00,0.00,"Cañada de Marfil","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
808.00,21.00,0.00,"Río Valle Atoyac","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
809.00,13.00,0.00,"Ventoquipa","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ref. 793: clave H60-9",1.00
810.00,33.00,0.00,"Xilotepec","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","Ver que no sea la misma loc que Jilotepec, Edo Méx (ID 174)",1.00
811.00,24.00,0.00,"Mina de San Antonio","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
813.00,15.00,0.00,"Tlapacoya I","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ref. 774: cerrro de Tlaplacoya al S de la Sierra del Pino al SE de la cuenca de México",1.00
814.00,33.00,0.00,"Tlapacoya (T1 XVIII)","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
815.00,33.00,0.00,"El Risco","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","cerca de Atzacoalco en la autopista a Pachuca. no muy lejos de los límites del Distrito Federal, ref. 736: unos 12 Km NNW de la ciudad de México. Ref. 766: Ojo podría tratarse del nombre del estrato.",1.00
822.00,31.00,0.00,"Cueva Chekt-a-leh","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
823.00,31.00,0.00,"Actun Sayab","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","cerca Opichen",1.00
825.00,31.00,0.00,"Actun Jih","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","en los cerros alrededor de 3 Km de la plaza de Ticul",1.00
827.00,13.00,0.00,"La Pinta de Vaquerías","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","20 Km NW del área de Santa María Amajac a 8Km S de la ciudad Metztitlán, en la Rancheria de Agua Bendita y 2Km al E del arroyo del muerto, la localidad esta situada en el cause del rio",1.00
828.00,31.00,0.00,"Actun Oxkintok","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","450 m de una de las ruinas de un templo del viejo imperio Maya, sitio Oxkintok",1.00
829.00,31.00,0.00,"Actun Xkyc","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","Hacienda Calcehtok","ND","ND",9999.00,"ND","aprox. 2 Km Hacienda Calcehtok",1.00
830.00,33.00,0.00,"cerca de Isidro","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","sobre la carretera a Puebla",1.00
831.00,10.00,0.00,"Las Cruces","ND","ND",25.00,3.00,12.00,105.00,25.00,99.00,"ND","ND","ND","ND","ND",2000.00,"ND","9.7 Km NO por carretera pavimentada que comunica a Santiago Papasquiaro con Tepehuanes, en el paraje conocido como Las Cruces",1.00
832.00,22.00,10.00,"Landa de Matamoros","ND","ND",21.00,10.00,54.00,99.00,19.00,12.00,"ND","ND","ND","ND","ND",1040.00,"ND","ND",1.00
835.00,15.00,0.00,"Colonia El Capulín (ampliación Olimpica)","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ref. 835: esquina en las calles Jesus Castillo y Luis Estrada.",1.00
839.00,10.00,0.00,"Roma","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","en las orillas de la carretera pavimentada Mapimi-Bermejillo a 14 Km de la cabecera municipal",1.00
840.00,9.00,0.00,"estación Tacubaya, línea 9 del metro","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
842.00,9.00,2.00,"Santamaría Malinalco","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","en la delegación Azcapotzalco, en la calle de Santa María no. 181. La guía roji reconoce únicamente al pueblo de Santa María Maninalco en la delegación Azcapotzalco: verificar ortografía del informe.",1.00
843.00,28.00,0.00,"La Laguna de Chairel","F14-B74","1:50,000",22.00,16.00,18.00,97.00,57.00,54.00,"ND","ND","ND","ND","ND",10.00,"ND","en el area de un parque en la construcción de la calle Aparicio s/n, al N del centro del puerto",1.00
850.00,15.00,0.00,"cantera vieja de Tequixquiac","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
851.00,15.00,0.00,"Tepexpan (SE del Hospital)","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
852.00,5.00,0.00,"Cueva de La Candelaria","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ref. 850: El Valle de las Delicias se halla hacia el SW de Coahuila y la cuenca se encuentra en la ladera N del extremo septentrional de la pequeña sierra de la Candelaria al S del mismo valle",1.00
854.00,5.00,0.00,"cerca de la Cueva Frightful","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
855.00,28.00,0.00,"Ciudad Guerrero","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","Es probable que se trate de la localidad de Arroyo Salinillas",1.00
856.00,8.00,0.00,"Borjas I","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","desviación al rancho de Borjas se encuentra a 5 Km de la carretera Cd. Guerreo-Chihuahua, aprox. a 500 m de esta se localiza el rancho",1.00
857.00,8.00,0.00,"Borjas II","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","desviación al rancho de Borjas se encuentra a 5 Km de la carretera Cd. Guerreo-Chihuahua, aprox. a 500 m de esta se localiza el rancho",1.00
858.00,8.00,0.00,"Ranchería El Torreón","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","en las inmediaciones de la ranchería, cerca de ciudad Guerrero",1.00
860.00,5.00,0.00,"Cueva de la Paila","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","la cueva está en el Arroyo del Muerto, de 48 a 50 Km al N de Parras, en línea recta al E-SE de la cueva La Candelaria, en el Bolsón de las Delicias",1.00
861.00,9.00,0.00,"Línea 6 del Sistema de Transporte Colectivo metro","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","En la vía rápida de Lázaro Cardenas (antes Av. Parque vía) a la altura de la calle Puente de Guerra, frente a la unidad habitacional del Rosario; los restos de caballo a pocos metros y en capas superiores de los restos al norte del mamut",1.00
863.00,15.00,0.00,"Tepexpan-Hospital Dr. Adolfo M. Nieto","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","se encuentra en el extremo occidental de la población Tepexpan, sobre la esquina noroeste del cruce formado por la carretera federal México-San Martín de las Pirámides y el acceso a la caseta de cuota de Tepexpan de la autopista México-Pirámides",1.00
864.00,15.00,0.00,"Tepexpan-SE del Museo de Prehistoria de Tepexpan","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","en terrenos del Hospital de enfermos incurables",1.00
868.00,9.00,0.00,"Inguaran línea 4 norte","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","NE del centro de la ciudad de México, sobre la Av. Inguaran entre las calles oriente 171 y Av. Talisman, bajo la zona del trabajo de la construcción del metro",1.00
869.00,24.00,0.00,"Altamirano (Hv-24)","ND","ND",22.00,4.00,12.00,98.00,25.00,24.00,"ND","ND","ND","ND","ND",13.00,"ND","el asentamiento se localiza en la margen izquierda del río Panuco, área que ahora pertenece a la zona de riego de Pujal-Coy 1a fase; pertenece al ejido Flavio Altamirano. Para la ubicación corresta se siguió a Merino y García Cook, 1881: Informe 23-10",1.00
872.00,31.00,0.00,"Actun Xmak","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","4 millas NW de la hacienda Yokat",1.00
875.00,31.00,0.00,"Cueva Chumul","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
876.00,31.00,0.00,"Cueva Sabaka","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
877.00,31.00,0.00,"Cueva Tiplamas","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
879.00,13.00,0.00,"Santa Cruz de Amajac","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ref. 793: clave H60-12, 3 Km NW de la localidad La Curva (se encuentra 1 Km al este del poblado de Santa María Amajac)",1.00
880.00,13.00,0.00,"La Moneda","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ref. 793: clave H60-14, 8 Km SE de Santórum, 3 Km al S del camino de terracería que conduce a este poblado",1.00
881.00,13.00,0.00,"La Concepción","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ref. 793: clave H60-24, 8 Km NW de Pachuca, por la carretera que va de esta ciudad Actopan",1.00
882.00,13.00,0.00,"Arroyo Tejocote","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ref. 793: clave H60-5, 17 Km S de la ciudad de Tula, por la carretera que una esta ciudad con la población de Jorobas, 2 Km a SE del poblado de Conejos, en donde está ubicado del arroyo Tecolotes con dirección NW-SE",1.00
883.00,13.00,0.00,"La Cementera","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ref. 793: clave H60-3, 2 Km W de la cementera La Tolteca",1.00
884.00,13.00,0.00,"Puerta de las Lajas","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ref. 793: clave H60-16, 2 Km W de la localidad La Moneda (se ubica 8 Km al SE de Santórum al sur del camino de terraceria que conduce a este pobaldo",1.00
885.00,13.00,0.00,"Epazoyucan","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ref. 793: clave H60-23, 20 Km SE de la ciudad de Pachuca, por la carretera vieja que va a Tulancingo. La zona fosilífera se encuentra siguiendo la desviación de la carretera principal 1 Km antes de llegar al poblado de Epazuyacan",1.00
886.00,13.00,0.00,"El Frontón","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ref. 793: clave H60-15, 3 Km S del poblado El Sauz Xhaté, a un costado del camino de terracería",1.00
888.00,13.00,0.00,"Minas Anaya","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ref. 793: clave H60-21, 15 Km NW de la ciudad de Actopan, aprx. 8 Km al NW del poblado de Lagunilla y 1 Km al NE de Santiago Anaya en el municipio del mismo nombre",1.00
889.00,13.00,0.00,"Lagunilla","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ref. 793: clave H60-7, 12 Km NW de la ciudad de Actopan, 2 Km al NW del poblado de Lagunilla, por el camino de terraceria que va hacia Santiago de Anaya",1.00
890.00,13.00,0.00,"Dos Cerritos","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ref. 793: clave H60-6, 8 Km S de la ciudad de Actopan, 1 Km antes de llegar a la ciudad de Actopan, hacia el SE existe una desviación que conduce a la hacienda Chicavasco, se continua por esta carretera y 2 Km antes de llegar a la hacienda",1.00
891.00,13.00,0.00,"Chicavasco","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ref. 793: clave H60-8, 3 Km S de la localidad Dos cerritos, se encuentra a 8 Km al S de cuidad Actopan, por el camino de terraceria que conduce al poblado de Chivasco",1.00
892.00,28.00,0.00,"Margen del Río Carrizal","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
893.00,17.00,0.00,"Estado de Morelos","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
894.00,28.00,0.00,"Valle de los Mamuts, en Xicoténcatl","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
895.00,28.00,37.00,"San José de las Rusias","F14-B23","1:50,000",23.00,33.00,36.00,98.00,2.00,36.00,"ND","ND","ND","ND","ND",40.00,"ND","ND",1.00
897.00,12.00,0.00,"Estado de Guerrero","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
900.00,21.00,0.00,"Coxcatlan","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","SW del edo. de Puebla, cerca de la villa de San Rafael y cerca de 7 Km SE del pueblo de Coaxcatlan en la qutopista Teotilan del camino",1.00
901.00,33.00,0.00,"finca Quinta del Altillo","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","situada en la orilla N de la región volcanica llamada ""EL Pedregal"", la cual se extiende al SW del Valle de México",1.00
906.00,16.00,107.00,"Loma Alta, Zacapú","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
907.00,21.00,0.00,"Cueva Coxcatlán","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ref. 860: 10 Km SE de Coxcatlán, Puebla y 5 Km al E de la carretera y del rancho Guadalupe de la victoria; está al pie de una barranca, al N de un cerro llamado ""Ajuereados""",1.00
908.00,3.00,0.00,"Rancho El Mezquital","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","1 Km al SW de San Joaquín que a su vez está 13 Km S de San Ignacio, Delegación de Santa Rosalía",1.00
909.00,32.00,0.00,"Osario de la Quemada","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","el osario se halló en el rincón formado por dos banquetas de 12 a 14 m de altura, al norte de ""Cuartel de Armillas"" con vista al suroriente",1.00
910.00,16.00,107.00,"Guadalupe, Zacapú","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
911.00,15.00,0.00,"Nextlalpan","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","N del estado",1.00
912.00,15.00,0.00,"barrio de San Pedro Miltenco","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","en el esctremo sureste de la población de Nextlalpan",1.00
914.00,16.00,0.00,"junto a ""Punta de las Candelas""","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","aprox. 4 Km al N-NE de Cojumatlán, en el ejido del ""Puerto del León""",1.00
918.00,25.00,10.00,"El Fuerte","ND","1:50,000",26.00,25.00,99.00,108.00,37.00,99.00,"ND","ND","ND","ND","ND",80.00,"ND","se localizaron en varios puntos a lo largo del canal de conexión entre las Presas Miguel Hidalgo y Costilla y Josefina Ortiz de Domínguez",1.00
919.00,16.00,0.00,"area de Cuitzeo","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","N del poblado de Ciutzeo a 2 Km de éste y a 2.5 Km aprox. al oriente de la carretera que comunica con el poblado de Noroléon, Guanajuato",1.00
920.00,16.00,0.00,"ribera S del lago de Cuitzeo","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
921.00,16.00,0.00,"Santa Ana María","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","N de la laguna de Cuitzeo",1.00
922.00,15.00,0.00,"Tocuila","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","en cercanías de Tezcoco, en el patio interior de una casa habitación anexa a una tienda de abarrotes llamada La Lupita, situada en la calle Emiliano Zapata No. 51 del poblado de Tocuila",1.00
923.00,15.00,0.00,"Ventanilla frente 3, Teotihuacán","ND","ND",999.00,99.00,99.00,999.00,99.00,99.00,"ND","ND","ND","ND","ND",9999.00,"ND","ND",1.00
